Actual Temperature,Predicted Temperature,Absolute Error
54.9375,47.592594,7.344906
44.375,50.431427,6.056427
52.5,47.22986,5.2701416
45.875,49.62365,3.7486496
44.0,48.161064,4.161064
47.0625,46.451996,0.61050415
42.6875,46.977592,4.2900925
49.75,45.32849,4.421509
44.8125,46.845474,2.0329742
53.8125,45.924614,7.887886
48.125,48.788654,0.6636543
45.625,48.39274,2.7677383
43.0,46.456993,3.456993
42.5625,44.93251,2.3700104
46.25,43.99293,2.2570686
40.75,44.346603,3.5966034
51.375,43.681236,7.6937637
43.0,45.862404,2.8624039
51.375,45.2036,6.171398
52.375,47.235626,5.139374
47.125,49.71156,2.5865593
46.125,47.83574,1.7107391
51.125,47.846756,3.278244
54.375,48.358307,6.016693
46.3125,51.31077,4.998268
56.25,48.88325,7.366749
46.75,51.576035,4.8260345
44.6875,50.356846,5.669346
50.1875,48.20173,1.9857712
50.875,49.86003,1.0149689
53.125,51.05941,2.06559
43.25,50.834984,7.584984
45.5625,47.350655,1.7881546
42.8125,45.578735,2.7662354
52.9375,44.74468,8.1928215
48.0625,49.151695,1.0891953
44.5625,48.215714,3.6532135
51.625,46.260975,5.364025
45.875,47.158646,1.2836456
41.5,46.490356,4.9903564
46.25,44.764866,1.4851341
42.625,44.853104,2.2281036
44.3125,44.612846,0.30034637
39.875,44.314762,4.439762
40.5625,42.95892,2.3964195
41.125,42.438206,1.3132057
42.0625,41.774178,0.28832245
46.125,41.744648,4.380352
40.0,42.79116,2.7911606
43.625,42.016518,1.6084824
40.875,41.975563,1.100563
44.8125,41.83176,2.9807396
39.125,42.72602,3.6010208
40.5,41.85059,1.3505898
40.75,41.54826,0.79825974
43.0,41.767826,1.2321739
39.125,42.4125,3.2874985
40.125,41.46853,1.3435287
40.3125,40.951,0.6385002
41.1875,40.666656,0.5208435
45.375,40.859432,4.515568
39.0,42.450287,3.4502869
39.625,41.885044,2.260044
40.125,40.902637,0.7776375
41.0625,40.45042,0.6120796
41.375,41.668144,0.29314423
43.0625,41.369785,1.6927147
42.5,41.367058,1.1329422
39.875,41.63331,1.7583084
45.25,41.462486,3.7875137
42.9375,42.237156,0.7003441
44.0,42.379868,1.6201324
40.5625,42.35262,1.7901192
41.5625,42.525475,0.96297455
42.4375,42.82246,0.38496017
45.5,43.229767,2.2702332
41.6875,44.64048,2.95298
43.8125,42.756096,1.0564041
46.1875,42.506546,3.680954
48.5625,44.19446,4.368038
43.25,45.78118,2.5311813
47.875,44.71849,3.1565094
48.4375,44.959656,3.4778442
45.8125,46.75447,0.9419708
40.3125,45.700924,5.388424
41.75,44.039936,2.289936
44.6875,43.801464,0.8860359
49.625,44.672676,4.952324
43.9375,46.977463,3.0399628
47.625,45.99192,1.6330795
40.8125,45.588528,4.7760277
45.75,44.06549,1.6845093
49.125,44.293453,4.831547
50.5,46.114857,4.3851433
55.4375,47.892258,7.5452423
48.25,50.772224,2.5222244
46.375,49.07547,2.70047
46.625,47.320103,0.6951027
40.3125,46.329395,6.0168953
42.1875,44.670418,2.4829178
45.0,44.429665,0.5703354
51.875,45.672764,6.202236
42.0,48.083687,6.083687
43.3125,45.674217,2.3617172
44.5625,43.938713,0.6237869
47.625,44.53475,3.090248
47.0,46.417725,0.5822754
50.875,45.70468,5.1703186
41.875,47.481895,5.6068954
45.4375,45.039436,0.39806366
41.625,44.518482,2.8934822
42.6875,44.32496,1.6374588
43.875,43.627632,0.24736786
40.5625,43.528522,2.9660225
50.5,43.508522,6.991478
51.0,46.15197,4.84803
45.0625,47.5718,2.5093002
47.4375,46.347893,1.0896072
50.125,45.819275,4.305725
44.125,47.55375,3.428749
45.5,46.390133,0.8901329
44.4375,46.15722,1.7197189
43.875,45.700188,1.8251877
45.9375,46.172554,0.23505402
52.25,46.43366,5.8163414
45.9375,47.652435,1.7149353
47.125,46.376728,0.74827194
41.5,46.00981,4.5098114
55.75,44.161892,11.588108
53.5,48.442245,5.0577545
46.5625,50.847805,4.285305
49.625,48.09512,1.5298805
44.4375,47.873314,3.435814
51.75,46.948635,4.801365
47.125,49.03839,1.9133911
44.8125,48.961945,4.1494446
47.375,47.968307,0.5933075
59.0,47.465866,11.534134
53.5,53.407272,0.09272766
50.25,51.98682,1.7368202
53.625,49.9749,3.6501007
47.9375,50.38201,2.4445114
52.125,48.672718,3.452282
53.25,48.922832,4.3271675
48.75,50.72012,1.9701195
48.875,49.697674,0.8226738
44.75,49.424744,4.6747437
44.625,48.22805,3.6030502
46.9375,46.86228,0.0752182
51.25,46.770576,4.4794235
43.0,47.913643,4.913643
48.375,45.918774,2.4562263
45.125,46.967934,1.8429337
51.4375,46.894363,4.5431366
49.5625,48.23591,1.3265915
47.1875,49.56804,2.380539
48.375,47.53283,0.8421707
45.0625,47.60118,2.538681
44.0,45.916668,1.9166679
47.5,45.48073,2.0192719
42.125,45.747078,3.622078
43.375,45.1138,1.7388
44.375,45.29071,0.91571045
46.875,44.903767,1.9712334
49.625,45.539845,4.0851555
45.8125,47.515556,1.7030563
50.125,46.331642,3.7933578
42.75,47.31869,4.5686913
46.3125,45.289646,1.0228539
45.875,44.25335,1.6216507
49.9375,44.600742,5.3367577
42.625,46.188194,3.5631943
47.8125,45.05283,2.7596703
47.8125,45.967857,1.8446426
45.25,46.857277,1.6072769
45.0,46.307922,1.3079224
46.6875,45.28094,1.406559
47.625,46.009193,1.6158066
47.3125,46.992073,0.32042694
43.4375,46.855484,3.417984
43.625,45.537014,1.912014
45.6875,44.3614,1.3260994
46.8125,44.997013,1.8154869
47.8125,45.313194,2.4993057
42.6875,45.73307,3.0455704
48.75,44.645527,4.104473
45.375,45.44159,0.066589355
50.125,45.74246,4.3825417
45.5,46.97943,1.4794312
50.6875,46.61464,4.0728607
42.5625,48.296234,5.733734
49.3125,46.321518,2.990982
47.5,46.746693,0.75330734
46.6875,47.131664,0.44416428
42.9375,45.946793,3.0092926
45.125,44.31298,0.81201935
51.125,45.022797,6.1022034
47.25,48.60266,1.3526611
47.375,48.81237,1.4373703
41.0625,47.472332,6.409832
48.25,45.228542,3.0214577
43.125,45.970257,2.8452568
43.5625,44.49057,0.92807007
40.75,43.63614,2.886139
47.5,42.77356,4.7264404
46.8125,44.47161,2.340889
48.4375,45.020794,3.416706
46.375,45.882652,0.49234772
46.5,45.957283,0.542717
48.25,46.095512,2.1544876
48.6875,45.99354,2.6939583
43.0,47.68154,4.6815414
55.3125,45.65553,9.656971
48.8125,47.9224,0.8900986
49.375,48.354065,1.020935
48.625,47.519188,1.1058121
54.4375,47.634525,6.8029747
47.8125,49.798157,1.9856567
46.625,48.69658,2.071579
49.3125,48.430965,0.8815346
43.5625,49.066933,5.5044327
48.8125,47.15061,1.6618881
45.8125,47.39303,1.5805283
45.3125,46.44464,1.1321411
47.6875,45.54203,2.1454697
43.0625,46.020554,2.9580536
45.875,45.06289,0.8121109
51.75,44.65871,7.0912895
42.4375,46.396046,3.9585457
43.4375,45.97377,2.5362701
45.0625,45.18113,0.118629456
41.25,46.279343,5.0293427
48.25,44.84838,3.401619
41.1875,45.872692,4.685192
44.0,44.634987,0.6349869
48.0625,43.827816,4.234684
46.1875,44.628265,1.5592346
47.875,45.73349,2.14151
53.25,46.350075,6.899925
44.5,47.387993,2.8879929
49.3125,46.393776,2.918724
42.5625,46.553513,3.9910126
43.375,45.52585,2.1508484
49.6875,44.27732,5.410179
47.0,45.764053,1.2359467
45.4375,47.29676,1.8592606
44.0,45.324265,1.3242645
47.3125,44.611706,2.7007942
46.125,44.73701,1.387989
47.125,44.78463,2.3403702
42.0,45.38427,3.3842697
42.8125,43.90591,1.0934105
53.625,44.088684,9.536316
49.125,47.707767,1.4172325
44.75,48.112823,3.3628235
43.4375,46.386925,2.9494247
42.5,45.367943,2.8679428
49.0625,43.958336,5.104164
41.375,46.978195,5.603195
42.25,44.5543,2.3042984
44.375,43.353806,1.0211945
45.1875,43.58861,1.5988884
46.3125,45.235764,1.0767365
44.8125,45.442463,0.6299629
45.6875,44.71453,0.97296906
44.625,45.073593,0.44859314
50.875,44.8964,5.9785995
48.3125,46.266785,2.0457153
50.5,47.0373,3.4627
48.25,48.53327,0.2832718
50.875,48.51591,2.359089
51.25,49.28955,1.9604492
49.375,49.37475,0.00025177002
46.5,49.200096,2.7000961
49.375,47.35559,2.0194092
53.375,47.627575,5.747425
49.875,50.33093,0.4559288
50.625,50.185425,0.4395752
52.1875,50.465485,1.7220154
45.75,50.148445,4.398445
44.0625,48.155205,4.092705
49.0,46.033386,2.9666138
45.125,46.51448,1.3894806
51.75,46.346123,5.4038773
50.0625,48.59087,1.4716301
49.9375,49.886726,0.05077362
49.5,50.390507,0.89050674
50.0,49.86027,0.13972855
50.6875,49.14994,1.5375595
56.0,49.334465,6.665535
45.25,51.096878,5.846878
49.0,47.685204,1.3147964
47.6875,46.65954,1.0279617
52.4375,46.923233,5.514267
44.4375,48.57181,4.1343117
45.625,46.97296,1.3479614
54.25,47.294937,6.955063
44.1875,50.439453,6.251953
45.375,48.048985,2.6739845
49.3125,46.71797,2.5945282
41.9375,46.786892,4.849392
44.625,45.02632,0.4013214
40.5625,44.853424,4.290924
41.6875,43.780273,2.0927734
43.5,43.08577,0.41423035
44.125,43.16228,0.96271896
48.9375,43.867218,5.070282
45.9375,44.62359,1.3139114
45.9375,45.34017,0.5973282
42.5,44.748966,2.2489662
43.5,43.546425,0.046424866
41.1875,43.321228,2.133728
50.25,42.875824,7.374176
41.6875,45.346863,3.6593628
45.625,44.71518,0.90982056
43.3125,44.40515,1.0926514
43.5,43.944595,0.44459534
43.25,43.512093,0.2620926
45.0625,43.890846,1.1716537
43.5,43.85693,0.35692978
46.9375,43.71663,3.220871
44.75,44.82868,0.07867813
48.875,44.365124,4.5098763
40.5625,45.125626,4.5631256
46.125,43.856728,2.2682724
39.625,44.767982,5.1429825
44.1875,43.809765,0.37773514
41.75,43.311646,1.5616455
45.8125,43.03977,2.7727318
44.6875,43.1949,1.4925995
45.6875,44.515606,1.1718941
41.75,44.31267,2.5626717
43.1875,43.784077,0.5965767
44.5,43.141426,1.3585739
40.375,44.03386,3.6588593
41.625,42.893642,1.2686424
44.875,42.148075,2.726925
40.625,42.795055,2.1700554
41.0,42.294163,1.2941628
42.3125,41.405136,0.9073639
44.0625,42.08013,1.9823685
40.9375,42.465313,1.527813
41.0,42.017815,1.0178146
42.3125,41.554413,0.75808716
44.1875,41.75498,2.4325218
49.25,44.07745,5.17255
41.25,45.10881,3.8588104
43.3125,43.95428,0.64178085
44.9375,43.10305,1.8344498
51.875,43.05326,8.821739
42.3125,47.879868,5.5673676
48.3125,45.01478,3.2977219
51.375,45.33125,6.043751
46.1875,47.482986,1.2954865
45.625,46.557724,0.932724
41.375,45.55262,4.17762
43.4375,44.45601,1.0185089
46.3125,44.691414,1.6210861
46.8125,45.547142,1.265358
55.25,46.489647,8.760353
55.4375,49.504612,5.932888
44.6875,52.103676,7.416176
45.5625,47.658104,2.095604
44.875,46.414658,1.5396576
44.8125,45.73997,0.92747116
47.1875,45.68971,1.4977913
44.875,46.11526,1.2402611
48.8125,45.944366,2.8681335
45.8125,46.818287,1.0057869
46.8125,46.788322,0.024177551
43.5,46.57405,3.074051
46.5625,46.12612,0.43637848
43.6875,46.14513,2.4576302
51.375,45.553303,5.821697
45.5625,47.3033,1.740799
51.125,46.957253,4.1677475
45.375,47.565018,2.1900177
47.25,47.388107,0.1381073
44.875,46.783825,1.9088249
47.5,47.683582,0.1835823
45.5,46.815857,1.3158569
44.75,46.593994,1.8439941
43.4375,46.032295,2.5947952
48.5,45.399914,3.1000862
43.3125,45.804745,2.4922447
44.0625,45.55822,1.4957199
47.25,45.187115,2.0628853
43.875,46.146297,2.2712975
49.625,45.566612,4.0583878
44.5625,45.79908,1.2365799
43.875,45.36259,1.4875908
45.4375,45.071907,0.36559296
41.1875,44.65211,3.464611
51.0,43.994728,7.005272
43.125,45.632004,2.5070038
48.0,45.396137,2.6038628
44.1875,45.95494,1.7674408
44.875,45.61015,0.7351494
45.1875,45.802475,0.614975
46.0,45.766174,0.23382568
43.5625,45.86152,2.2990189
48.75,45.883873,2.866127
44.5,46.478256,1.9782562
43.625,46.0525,2.4275017
43.625,45.21064,1.58564
46.5625,45.212715,1.3497849
47.5625,45.521755,2.0407448
43.875,46.1007,2.2257004
48.0,45.35826,2.641739
44.0,45.945526,1.9455261
46.625,45.65173,0.9732704
44.3125,45.293255,0.98075485
47.5625,44.97869,2.583809
44.75,45.613045,0.86304474
45.125,46.366764,1.2417641
44.75,46.17838,1.428379
47.75,46.60808,1.1419182
50.8125,46.961147,3.8513527
43.5,48.870594,5.370594
47.8125,46.91981,0.89268875
45.1875,46.632965,1.4454651
48.0625,46.00745,2.05505
44.4375,46.61769,2.180191
44.8125,45.863876,1.0513763
44.375,45.212746,0.83774567
46.6875,45.731884,0.955616
45.3125,46.495575,1.183075
45.75,46.228912,0.47891235
45.3125,46.17737,0.86486816
45.1875,45.82142,0.63391876
45.375,46.097122,0.7221222
46.3125,46.064568,0.24793243
44.125,46.315544,2.1905441
44.875,46.116524,1.2415237
46.75,45.60012,1.1498795
44.375,46.722794,2.3477936
46.9375,46.060352,0.8771477
44.0625,46.14998,2.0874786
44.375,46.16531,1.7903099
45.75,45.598526,0.151474
47.1875,45.76637,1.4211311
44.8125,46.33651,1.5240097
48.75,45.778187,2.9718132
43.375,46.77529,3.4002914
46.875,45.94043,0.9345703
45.5625,46.136208,0.5737076
47.5,46.17007,1.3299294
45.875,46.490894,0.6158943
46.4375,46.422234,0.015266418
44.1875,46.61119,2.4236908
46.4375,46.304916,0.13258362
43.875,46.422157,2.5471573
45.75,46.187767,0.43776703
44.0625,46.02439,1.9618912
49.875,45.932224,3.9427757
45.4375,46.837864,1.4003639
45.25,46.622177,1.3721771
45.3125,46.24559,0.9330902
47.0625,46.11514,0.947361
46.8125,46.768723,0.043777466
44.9375,46.85932,1.9218216
46.625,46.34775,0.27724838
43.9375,46.589184,2.6516838
45.0625,46.132263,1.0697632
44.25,46.040253,1.7902527
46.875,45.761963,1.1130371
46.125,46.280445,0.1554451
44.9375,46.197918,1.2604179
44.125,46.284092,2.159092
43.8125,45.858387,2.045887
46.3125,45.767296,0.54520416
47.1875,46.070717,1.1167831
48.4375,46.745247,1.6922531
47.5625,47.268887,0.29361343
43.5625,46.885242,3.3227425
44.6875,46.158104,1.470604
43.375,45.46034,2.0853386
45.0,45.566597,0.566597
45.875,45.892563,0.017562866
43.625,46.897045,3.2720451
43.875,46.096397,2.2213974
43.625,44.465084,0.8400841
42.625,45.191734,2.5667343
44.375,44.885372,0.51037216
42.4375,44.412903,1.9754028
43.4375,44.77059,1.3330917
47.0,44.678585,2.321415
42.8125,44.91019,2.0976906
48.5,44.418537,4.081463
43.4375,45.09698,1.659481
47.3125,44.21112,3.1013794
58.125,47.267452,10.857548
62.6875,52.94759,9.73991
60.0625,56.116707,3.9457932
63.8125,57.462784,6.349716
61.3125,59.083405,2.2290955
54.875,58.7871,3.9121017
64.0,57.135773,6.8642273
62.875,59.46699,3.4080086
59.75,60.595566,0.8455658
63.125,59.412758,3.7122421
58.25,60.562958,2.3129578
58.625,59.584587,0.9595871
55.125,58.49768,3.3726807
55.5,57.51617,2.0161705
60.0,56.59253,3.4074707
56.125,57.62882,1.5038185
64.375,57.064888,7.310112
55.625,59.163105,3.538105
64.0,57.543655,6.4563446
58.3125,59.479683,1.1671829
51.8125,57.874588,6.062088
60.125,55.193394,4.9316063
57.125,57.21245,0.08744812
64.5,57.174133,7.3258667
60.3125,59.465706,0.8467941
63.0625,59.224106,3.8383942
56.1875,59.806507,3.619007
65.0625,58.179047,6.8834534
64.9375,60.386734,4.550766
63.5,61.846077,1.653923
64.0,61.36344,2.6365585
58.875,61.9759,3.1008987
65.0625,59.91427,5.1482315
65.1875,61.817345,3.3701553
66.3125,62.554,3.7584991
64.4375,63.278633,1.1588669
60.4375,62.954407,2.5169067
62.1875,60.851246,1.3362541
61.75,61.32168,0.42832184
64.75,61.195168,3.5548325
64.375,62.08454,2.2904587
65.375,62.524014,2.8509865
56.4375,62.95312,6.515621
64.5,59.47843,5.0215683
62.625,61.21283,1.4121704
65.0,61.77281,3.227188
56.875,62.17374,5.2987404
66.4375,58.61303,7.8244705
65.625,62.035786,3.5892143
64.5625,63.160408,1.402092
66.0,62.672615,3.327385
66.375,63.29711,3.0778885
62.6875,64.14013,1.4526291
63.8125,62.620796,1.1917038
66.5,62.734455,3.765545
66.5,64.16321,2.336792
64.75,64.39689,0.35311127
60.75,63.614353,2.8643532
63.5625,61.788815,1.7736855
64.0,62.32862,1.6713791
63.75,62.653328,1.096672
63.75,62.42085,1.3291512
65.625,62.460148,3.1648521
65.75,63.23312,2.51688
66.125,63.5984,2.5266
64.75,63.59092,1.1590805
66.25,63.592854,2.6571465
54.875,64.07245,9.197449
52.625,58.89205,6.2670517
65.25,55.694283,9.555717
66.3125,60.199677,6.1128235
64.9375,62.3132,2.624298
61.625,62.20037,0.5753708
64.375,60.898594,3.476406
59.125,62.044975,2.9199753
57.5,60.488853,2.9888535
65.625,58.70772,6.9172783
57.875,61.521687,3.6466866
66.0,59.376396,6.623604
58.4375,61.500145,3.062645
63.4375,59.66411,3.7733917
64.3125,60.7283,3.5842018
62.3125,61.66249,0.65000916
64.8125,60.922173,3.8903275
67.375,62.164867,5.2101326
66.125,63.76657,2.358429
65.1875,63.786762,1.4007378
58.375,63.580063,5.205063
65.375,60.69365,4.6813507
63.75,62.716763,1.0332375
58.0625,62.54692,4.484421
63.625,59.934753,3.6902466
61.875,60.9693,0.9057007
64.375,61.366814,3.0081863
59.8125,61.748905,1.9364052
59.3125,60.212425,0.89992523
67.0625,59.378765,7.683735
62.6875,62.581184,0.10631561
63.0,61.74147,1.2585297
61.8125,61.450447,0.36205292
62.375,61.398773,0.9762268
61.5625,61.29084,0.27165985
56.875,60.422882,3.547882
60.375,57.927242,2.4477577
65.125,59.099342,6.0256577
57.5625,61.234383,3.6718826
61.5,59.03626,2.4637413
60.625,59.50548,1.1195183
66.25,60.039505,6.210495
59.9375,61.73047,1.7929688
66.4375,60.24462,6.1928787
60.0625,61.938774,1.8762741
64.5625,60.747276,3.8152237
65.25,61.601383,3.6486168
65.0,62.813736,2.186264
66.125,62.738174,3.3868256
64.0,63.539345,0.4606552
62.625,62.92795,0.3029518
60.25,62.33544,2.0854416
56.125,61.216557,5.0915565
68.1875,59.09906,9.08844
64.5,62.66309,1.8369102
58.625,62.734432,4.109432
67.4375,59.805122,7.6323776
56.875,62.64537,5.7703705
65.5625,59.58339,5.9791107
60.4375,61.49891,1.061409
65.8125,60.80205,5.0104485
66.6875,62.04471,4.6427917
63.6875,63.385075,0.30242538
65.25,62.66413,2.5858688
65.75,62.946175,2.8038254
60.875,63.89644,3.0214386
66.5625,61.921005,4.6414948
65.3125,63.38196,1.9305382
66.5625,63.855694,2.7068062
67.0625,63.931313,3.1311874
67.75,64.72034,3.029663
57.125,65.15848,8.033478
67.125,61.024956,6.1000443
66.25,63.432186,2.8178139
61.0,64.36932,3.3693237
52.3125,60.79309,8.480591
64.5625,56.823204,7.739296
60.375,60.30829,0.066711426
65.8125,60.23632,5.5761795
65.5,61.65399,3.8460083
64.5,62.436737,2.063263
65.9375,62.280136,3.657364
61.0625,63.337246,2.274746
66.6875,61.697662,4.9898376
65.4375,63.327293,2.1102066
58.6875,63.661648,4.974148
64.25,60.920776,3.3292236
64.625,61.975754,2.6492462
62.375,62.87743,0.50242996
64.5,61.653908,2.8460922
65.875,62.311203,3.563797
57.125,63.484074,6.3590736
64.5,59.985035,4.514965
64.25,61.571884,2.6781158
65.625,62.349945,3.275055
66.375,62.871,3.5040016
66.25,63.381454,2.8685455
63.625,63.94005,0.31504822
61.375,62.70789,1.3328896
59.5,61.925735,2.4257355
64.9375,60.441006,4.4964943
60.0625,62.209923,2.1474228
64.3125,60.610832,3.7016678
65.5625,61.649963,3.9125366
66.9375,62.703297,4.2342033
61.5625,63.581383,2.0188828
65.5625,61.749603,3.8128967
60.4375,63.054157,2.6166573
59.5625,61.41897,1.8564682
60.3125,60.332035,0.019535065
59.25,60.195183,0.9451828
64.875,59.26332,5.611679
62.0,61.448963,0.55103683
60.5,60.998943,0.49894333
60.8125,59.959152,0.8533478
51.375,59.191284,7.816284
66.3125,54.375187,11.937313
60.75,59.167305,1.582695
62.375,59.8265,2.5485
64.3125,59.800888,4.511612
65.9375,61.334297,4.603203
63.8125,62.43726,1.3752403
66.5625,61.95697,4.60553
63.0625,63.23241,0.16991043
58.9375,62.539387,3.6018867
63.9375,60.549908,3.3875923
59.3125,61.698853,2.3863525
64.0625,60.422096,3.6404037
56.9375,61.240532,4.303032
63.6875,59.253155,4.4343452
64.8125,60.636406,4.176094
65.1875,62.00312,3.1843796
65.0625,62.46961,2.5928917
66.6875,62.58801,4.099491
56.6875,63.762463,7.0749626
60.8125,60.13141,0.6810913
58.4375,60.327347,1.8898468
61.4375,59.57372,1.863781
60.1875,59.83148,0.35602188
61.0625,59.563232,1.4992676
64.5625,59.695557,4.8669434
59.3125,61.033253,1.7207527
65.6875,59.736916,5.9505844
65.4375,61.39573,4.041771
56.6875,62.421368,5.7338676
67.1875,58.983917,8.203583
61.75,62.25583,0.50582886
66.9375,61.67266,5.264839
65.0,62.878452,2.1215477
58.3125,63.376957,5.064457
59.875,60.28325,0.4082489
67.125,60.214386,6.910614
61.625,63.074783,1.4497833
59.75,59.822273,0.072273254
66.5,59.703674,6.7963257
64.75,62.35012,2.3998795
62.875,62.842457,0.032543182
61.1875,61.8028,0.6152992
63.625,60.853367,2.7716331
63.5625,61.751072,1.8114281
64.75,61.867115,2.882885
64.75,62.585075,2.1649246
66.125,62.680836,3.4441643
64.375,63.335716,1.0392838
67.25,63.195663,4.0543365
64.875,64.02915,0.8458481
64.875,63.82027,1.0547295
64.5,63.579678,0.9203224
64.625,63.560303,1.0646973
62.875,63.307297,0.43229675
64.125,62.846313,1.2786865
63.0,62.8394,0.16059875
65.75,62.681984,3.068016
62.875,63.23509,0.36008835
61.125,62.55008,1.4250793
64.375,61.209923,3.1650772
64.0,62.248028,1.7519722
65.625,62.560112,3.064888
63.375,62.890583,0.48441696
64.25,62.553486,1.6965141
66.0,62.589428,3.410572
62.875,63.528114,0.6531143
61.0,62.491405,1.4914055
61.75,61.335144,0.41485596
63.25,61.14908,2.1009216
63.625,61.82042,1.8045807
62.4375,61.917587,0.5199127
53.5625,60.9665,7.4039993
57.25,55.797287,1.452713
48.5,56.387314,7.887314
49.875,51.943176,2.0681763
48.4375,50.108185,1.6706848
46.5625,48.93022,2.3677216
61.875,48.89112,12.983879
58.875,54.35156,4.5234413
60.875,57.02932,3.8456802
65.4375,57.866665,7.570835
65.0625,60.09697,4.9655304
65.125,61.356586,3.7684135
64.625,61.61691,3.008091
65.625,62.332848,3.2921524
64.25,63.015926,1.2340736
64.375,62.838894,1.5361061
63.75,63.032284,0.7177162
61.375,62.914223,1.5392227
57.375,61.43904,4.064041
66.25,59.56995,6.68005
66.3125,62.194447,4.1180534
67.625,63.374046,4.2509537
63.5,63.902397,0.40239716
62.9375,63.023296,0.085796356
55.875,61.322414,5.4474144
62.0625,58.666615,3.3958855
62.125,60.042732,2.0822678
60.875,60.929848,0.054847717
65.5625,60.460648,5.1018524
65.125,62.137657,2.9873428
66.8125,62.766685,4.0458145
68.0625,63.62488,4.4376183
68.3125,64.33649,3.9760132
59.6875,65.3741,5.6865997
66.5625,61.937653,4.6248474
67.3125,63.81527,3.4972305
68.25,64.932785,3.317215
59.5,65.46501,5.9650116
67.75,62.269135,5.4808655
65.0,64.31976,0.6802368
60.5,64.480545,3.980545
66.5,61.952503,4.547497
66.75,63.48013,3.2698708
67.5,64.330025,3.1699753
68.625,65.08539,3.5396118
61.75,65.55994,3.8099365
68.0,63.27652,4.72348
61.75,64.75528,3.0052795
59.625,63.16572,3.540722
62.625,60.972763,1.6522369
61.625,61.82248,0.19747925
59.75,61.62072,1.8707199
61.625,60.381622,1.2433777
62.25,60.29227,1.9577293
63.375,61.169807,2.2051926
69.0,61.259964,7.740036
59.625,64.068085,4.4430847
63.0,60.919205,2.0807953
65.1875,60.92266,4.264839
69.125,63.113,6.012001
60.625,64.711105,4.0861053
66.5,61.917793,4.5822067
63.125,63.7579,0.63290024
60.375,63.185074,2.8100739
69.375,61.497154,7.877846
62.75,64.600136,1.8501358
63.75,63.001785,0.7482147
61.25,62.884205,1.6342049
68.25,62.140053,6.109947
69.5,64.32466,5.1753387
65.5,65.7876,0.28759766
68.25,64.459625,3.7903748
61.5625,65.70778,4.145279
63.9375,63.42362,0.5138817
64.6875,63.333164,1.3543358
70.1875,63.82748,6.3600197
69.4375,65.80015,3.637352
69.3125,66.495804,2.8166962
63.3125,66.69791,3.3854065
64.6875,64.72002,0.03251648
61.1875,64.26354,3.0760422
64.6875,62.987858,1.6996422
67.6875,63.573196,4.1143036
66.4375,64.86296,1.5745392
64.6875,64.85158,0.16407776
69.1875,64.11995,5.0675507
64.6875,65.8397,1.1521988
69.8125,64.64635,5.166153
66.9375,66.46922,0.46827698
64.1875,65.76532,1.5778198
65.5625,64.804184,0.75831604
69.9375,64.878845,5.058655
63.3125,66.73816,3.4256592
70.3125,64.48378,5.82872
70.4375,66.369095,4.068405
62.5625,67.73289,5.1703873
68.0,64.366714,3.6332855
54.625,64.94191,10.31691
63.5625,60.01127,3.5512314
60.0625,61.64063,1.5781288
62.5625,61.389233,1.1732674
62.3125,61.41143,0.90106964
67.4375,61.532856,5.904644
60.625,63.340073,2.7150726
69.25,61.57103,7.6789703
70.625,64.02486,6.6001434
70.25,66.344666,3.9053345
70.625,66.72143,3.903572
62.75,67.48584,4.73584
67.25,64.92865,2.32135
70.5625,65.78914,4.773361
70.4375,67.79952,2.6379776
63.875,67.57593,3.7009277
67.5,65.472534,2.0274658
66.375,66.23587,0.13912964
69.25,65.954315,3.2956848
70.25,66.774994,3.475006
65.25,67.77893,2.5289307
60.375,65.88716,5.5121613
66.125,62.067642,4.057358
62.75,64.5968,1.8468018
62.0625,63.553825,1.4913254
67.1875,62.33233,4.855171
69.75,64.34451,5.405487
70.25,66.07281,4.1771927
69.0,66.62847,2.3715286
70.375,66.75267,3.6223297
66.875,67.691185,0.816185
69.9375,66.70411,3.2333908
67.9375,67.61345,0.3240509
69.3125,67.24768,2.0648193
70.75,67.671265,3.0787354
69.875,68.528114,1.3468857
60.875,68.29449,7.419487
68.0625,64.5298,3.5326996
61.1875,66.042816,4.855316
69.8125,63.9927,5.8198013
69.9375,65.5839,4.3535995
70.5625,67.3665,3.1959991
70.1875,67.62984,2.557663
67.1875,67.890045,0.70254517
68.6875,67.12872,1.5587769
69.9375,67.31349,2.6240082
69.6875,68.13108,1.5564194
70.6875,68.16548,2.5220184
69.9375,68.49344,1.4440613
60.9375,68.64343,7.7059326
67.9375,64.62672,3.3107834
61.1875,66.18489,4.9973907
70.1875,64.030365,6.157135
68.25,66.30274,1.947258
68.1875,66.14253,2.0449677
62.3125,66.455025,4.1425247
70.6875,64.16626,6.52124
62.0,66.81876,4.8187637
70.4375,64.22502,6.2124786
70.0,66.40489,3.595108
61.0,67.39915,6.399147
70.5,63.69044,6.809559
62.25,66.65921,4.40921
70.25,64.55264,5.697357
62.25,66.261055,4.011055
70.625,64.12911,6.4958878
69.625,66.31921,3.3057938
65.875,67.28575,1.4107513
65.75,65.69745,0.05255127
62.875,65.462234,2.5872345
69.75,64.38075,5.3692474
63.25,66.578445,3.3284454
63.875,64.380035,0.5050354
70.875,63.84058,7.03442
69.625,66.87127,2.7537308
65.9375,67.1521,1.2145996
56.8125,64.514725,7.7022247
67.3125,61.11112,6.2013817
70.6875,64.2478,6.4396973
